ID	Cat. Number	Location	Country	Town	Permalink	Digital Library	Support	Date	Pages	Size	Title	Note	Genre	IIIF Manifest
ITT204	APIA 00204	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126772	HMML	Paper	1700-1800	240 pages	15.1 x 21.0 x 2.1 cm	On divinization		Theology	Log-in required
ITT205	APIA 00205	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126773	HMML	Paper	1824-1824	256 pages	14.3 x 20.6 x 2.9 cm	Armenian grammar		Linguistics	Log-in required
ITT206	APIA 00206	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126774	HMML	Paper	1821-1821	164 pages	14.8 x 20.4 x 1.7 cm	Unidentified text		Undefined	Log-in required
ITT207	APIA 00207	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126775	HMML	Paper	1700-1800	104 pages	14.0 x 20.2 x 1.6 cm	Girkʻ hastatutʻean ew armat hawatoy		Theology	Log-in required
ITT208	APIA 00208	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126776	HMML	Paper	1724-1724	200 pages	14.2 x 20.1 x 2.2 cm	Mary our refuge		Theology	Log-in required
ITT209	APIA 00209	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126777	HMML	Paper	1700-1800	146 pages	14.6 x 20.7 x 1.8 cm	Commentary on the liturgy		Theology	Log-in required
ITT210	APIA 00210	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126778	HMML	Paper	1700-1800	188 pages	15.1 x 21.1 x 1.7 cm	Kʻarosgirkʻ		Theology	Log-in required
ITT211	APIA 00211	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126779	HMML	Paper	1864-1864	72 pages	15.1 x 20.7 x 1.0 cm	Philosophical notes		Philosophy	Log-in required
ITT212	APIA 00212	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126780	HMML	Paper	1800-1900	262 pages	14.6 x 20.1 x 2.0 cm	Armenian-Italian Dictionary		Linguistics	Log-in required
ITT213	APIA 00213	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126781	HMML	Paper	1824-1824	94 pages	13.2 x 20.0 x 1.7 cm	Investigation into the laws of Christ		Law	Log-in required
ITT214	APIA 00214	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126782	HMML	Paper	1822-1822	46 pages	14.1 x 20.0 x 1.0 cm	Lament on Edessa		Poetry	Log-in required
ITT215	APIA 00215	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126783	HMML	Paper	1800-1900	96 pages	12.3 x 20.0 x 1.0 cm	Lament on Edessa		Poetry	Log-in required
ITT216	APIA 00216	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126784	HMML	Paper	1800-1900	78 pages	14.1 x 19.4 x 1.0 cm	Physics		Sciences	Log-in required
ITT217	APIA 00217	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126785	HMML	Paper	1810-1810	80 pages	13.2 x 19.4 x 1.1 cm	Unidentified text		Undefined	Log-in required
ITT218	APIA 00218	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126786	HMML	Paper	1700-1800	334 pages	11.7 x 18.7 x 2.4 cm	Summa Theologica. Pars 1		Theology	Log-in required
ITT219	APIA 00219	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126787	HMML	Paper	1808-1808	80 pages	15.3 x 18.8 x 1.1 cm	On logic		Philosophy	Log-in required
ITT220	APIA 00220	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126788	HMML	Paper	1793-1793	220 pages	11.0 x 18.7 x 1.8 cm	Spiritual sayings		Undefined	Log-in required
ITT221	APIA 00221	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126789	HMML	Paper	1700-1800	100 pages	11.3 x 18.2 x 0.8 cm	Poem		Poetry	Log-in required
ITT222	APIA 00222	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126790	HMML	Paper	1800-1900	98 pages		Lament on Edessa		Poetry	Log-in required
ITT223	APIA 00223	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126791	HMML	Paper	1600-1800	98 pages	12.0 x 16.7 x 0.9 cm	Works and Sayings		Miscellaneous	Log-in required
ITT224	APIA 00224	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126792	HMML	Paper	1700-1900	100 pages	9.7 x 16.0 x 0.8 cm	Meditations on the Passion of Christ		Theology	Log-in required
ITT225	APIA 00225	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126793	HMML	Paper	1690-1690	160 pages	10.5 x 16.1 x 1.8 cm	Unidentified text		Undefined	Log-in required
ITT226	APIA 00226	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126794	HMML	Paper	1796-1796	46 pages	9.4 x 14.8 x 1.0 cm	Testament for Good Friday		Undefined	Log-in required
ITT227	APIA 00227	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126795	HMML	Paper	1739-1739	48 pages	10.2 x 14.8 x 0.4 cm	Life of Elias		Hagiography	Log-in required
ITT228	APIA 00228	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126796	HMML	Paper	1820-1820	46 pages	10.6 x 14.7 x 0.4 cm	Invitation to love		Undefined	Log-in required
ITT229	APIA 00229	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126797	HMML	Paper	1700-1800	80 pages	9.0 x 14.2 x 0.8 cm	Sharaknotsʻ		Liturgy	Log-in required
ITT230	APIA 00230	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126798	HMML	Paper	1826-1826	85 pages	10.0 x 14.4 x 1.5 cm	Prayer book		Liturgy	Log-in required
ITT231	APIA 00231	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126799	HMML	Paper	1741-1741	310 pages	11.0 x 14.8 x 3.3 cm	On Interpretation		Philosophy	Log-in required
ITT233	APIA 00233	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126801	HMML	Paper	1600-1800	164 pages	10.2 x 14.4 x 2.8 cm	Mashtotsʻ		Liturgy	Log-in required
ITT234	APIA 00234	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126802	HMML	Paper	1700-1800	404 pages	10.2 x 14.3 x 4.0 cm	Kʻarosgirkʻ		Theology	Log-in required
ITT235	APIA 00235	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126803	HMML	Paper	1700-1800	108 pages	8.4 x 13.4 x 1.7 cm	Dictionary and index for the Gospel of Thomas		Linguistics	Log-in required
ITT236	APIA 00236	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126804	HMML	Paper	1500-1700	536 pages	10.0 x 13.1 x 3.8 cm	Jesus the Son		Poetry	Log-in required
ITT237	APIA 00237	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126805	HMML	Paper	1618-1618	203 pages	8.5 x 21.1 x 4.7 cm	Mashtotsʻ		Liturgy	Log-in required
ITT238	APIA 00238	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126806	HMML	Paper	1600-1800	402 pages	8.6 x 12.1 x 4.5 cm	Zhamagirkʻ		Liturgy	Log-in required
ITT239	APIA 00239	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126807	HMML	Paper	1500-1700	238 pages	7.5 x 11.0 x 3.7 cm	Zhamagirkʻ		Liturgy	Log-in required
ITT240	APIA 00240	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126808	HMML	Paper	1600-1800	372 pages		Miscellany		Miscellaneous	Log-in required
ITT241	APIA 00241	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126809	HMML	Paper	1624-1624	374 pages	8.3 x 10.7 x 3.3 cm	Dictionary		Linguistics	Log-in required
ITT242	APIA 00242	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126810	HMML	Paper	1626-1626	430 pages	7.7 x 10.6 x 4.0 cm	Tonatsʻoytsʻ		Liturgy	Log-in required
ITT243	APIA 00243	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126811	HMML	Paper	1732-1732	1008 pages	7.6 x 10.5 x 6.7 cm	Canon law		Law	Log-in required
ITT244	APIA 00244	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126812	HMML	Paper	1657-1657	403 pages	7.3 x 10.4 x 4.9 cm	Tonatsʻoytsʻ		Liturgy	Log-in required
ITT247	APIA 00247	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126813	HMML	Paper	1600-1700	160 pages	7.4 x 10.3 x 2.2 cm	Zhamagirkʻ		Liturgy	Log-in required
ITT248	APIA 00248	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126814	HMML	Paper	1427-1429	568 pages	16.2 x 8.8 x 6.0 cm	Homilies		Theology	Log-in required
ITT79	APIA 00079	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126865	HMML	Paper	1709-1709	636 pages	15.0 x 20.5 x 5.0 cm	Fount of knowledge		Undefined	Log-in required
ITT80	APIA 00080	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126866	HMML	Paper	1700-1800	661 pages	15.5 x 21.5 x 5.0 cm	Commentary on Definitions and divisions of philosophy by David the Invincible		Philosophy	Log-in required
ITT82	APIA 00082	Armenian Patriarchate of Istanbul, Azgayin Matenadaran	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126867	HMML	Paper	1600-1800	486 pages	16.0 x 21.0 x 5.0 cm	Sharaknotsʻ		Liturgy	Log-in required
	APID 00001	Armenian Patriarchate of Istanbul	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126868	HMML	Paper	1686-1686	399 pages	30.0 x 43.5 x 9.0 cm	Jashotsʻ Girkʻ		Liturgy	Log-in required
	APID 00002	Armenian Patriarchate of Istanbul	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126869	HMML	Paper	1600-1700	270 pages	27.0 x 37.0 x 5.6 cm	Yaysmawurkʻ		Liturgy	Log-in required
	APID 00003	Armenian Patriarchate of Istanbul	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126870	HMML	Paper	1755-1755	146 pages	11.0 x 14.8 x 3.0 cm	On rhetoric		Miscellaneous	Log-in required
	APID 00004	Armenian Patriarchate of Istanbul	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126871	HMML	Paper	1700-1900	84 pages	15.0 x 20.0 x 1.7 cm	History of Ali Osmanean		History	Log-in required
	APID 00005	Armenian Patriarchate of Istanbul	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126872	HMML	Paper		171 pages	17.5 x 21.0 x 2.0 cm	Alexander Romance		History	Log-in required
	APID 00006	Armenian Patriarchate of Istanbul	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126873	HMML	Paper	1700-1800	288 pages	16.0 x 22.0 x 4.2 cm	Kanonagirkʻ		Theology	Log-in required
	APID 00007	Armenian Patriarchate of Istanbul	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126874	HMML	Paper	1828-1828	120 pages	17.5 x 23.5 x 1.0 cm	Encyclical letter		Theology	Log-in required
	APID 00008	Armenian Patriarchate of Istanbul	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126875	HMML	Paper	1800-1900	192 pages	18.0 x 24.0 x 1.0 cm	Theological treatise		Theology	Log-in required
	APID 00009	Armenian Patriarchate of Istanbul	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126876	HMML	Paper	1700-1800	74 pages	20.0 x 27.2 x 2.2 cm	Psalter		Bible	Log-in required
	APID 00010	Armenian Patriarchate of Istanbul	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126877	HMML	Paper	1700-1900	381 pages	20.5 x 29.0 x 4.0 cm				Log-in required
ITC Shirinoglu 1	APIS 00001	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126882	HMML	Paper	1826-1826	152 pages	25.0 x 33.5 x 3.7 cm	Astronomical tables		Sciences	Log-in required
ITC Shirinoglu 2	APIS 00002	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126883	HMML	Paper	1745-1745	169 pages	21.5 x 29.5 x 2.0 cm	Works against heretics		Theology	Log-in required
ITC Shirinoglu 3	APIS 00003	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126884	HMML	Paper	1800-1900	264 pages	21.0 x 27.0 x 1.0 cm	Constantinople and its environs		Miscellaneous	Log-in required
ITC Shirinoglu 4	APIS 00004	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126885	HMML	Paper	1800-1900	287 pages	21.0 x 27.2 x 1.0 cm				Log-in required
ITC Shirinoglu 5	APIS 00005	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126886	HMML	Paper	1821-1821	241 pages	20.0 x 25.0 x 2.3 cm	On the rational soul		Theology	Log-in required
ITC Shirinoglu 6	APIS 00006	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126887	HMML	Paper	1700-1800	156 pages	16.5 x 23.0 x 2.5 cm	History of Armenia		History	Log-in required
ITC Shirinoglu 7	APIS 00007	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126888	HMML	Paper	1816-1816	272 pages	19.0 x 25.0 x 12.2 cm	Khabēutʻiwn ashkharhi		Undefined	Log-in required
ITC Shirinoglu 8	APIS 00008	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126889	HMML	Paper	1814-1814	306 pages	17.8 x 23.7 x 2.5 cm	On divine likeness		Theology	Log-in required
ITC Shirinoglu 9	APIS 00009	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126890	HMML	Paper	1472-1472	286 pages	18.0 x 24.0 x 6.0 cm	Gospels		Bible	Log-in required
ITC Shirinoglu 10	APIS 00010	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126891	HMML	Paper	1797-1797	325 pages	15.0 x 22.0 x 4.0 cm	Commentary on Jeremiah		Exegesis	Log-in required
ITC Shirinoglu 11	APIS 00011	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126892	HMML	Paper	1700-1900	28 pages	16.0 x 22.0 x 0.8 cm				Log-in required
ITC Shirinoglu 12	APIS 00012	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126893	HMML	Paper	1476-1476	234 pages	18.0 x 23.0 x 5.5 cm	Gospels		Bible	Log-in required
ITC Shirinoglu 13	APIS 00013	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126894	HMML	Paper	1736-1736	210 pages	16.0 x 21.5 x 2.0 cm	On the sanctity of the liturgy		Theology	Log-in required
ITC Shirinoglu 14	APIS 00014	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126895	HMML	Paper	1700-1800	68 pages	16.5 x 21.0 x 1.0 cm	On the Domar		Sciences	Log-in required
ITC Shirinoglu 16	APIS 00016	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126897	HMML	Paper	1499-1499	244 pages	13.5 x 18.0 x 4.3 cm	Gospels		Bible	Log-in required
ITC Shirinoglu 17	APIS 00017	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126898	HMML	Paper	1474-1474	351 pages	12.5 x 16.0 x 8.0 cm	Mashtotsʻ		Liturgy	Log-in required
ITC Shirinoglu 18	APIS 00018	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126899	HMML	Paper	1474-1474	177 pages	12.0 x 16.5 x 3.5 cm	Mashtotsʻ		Liturgy	Log-in required
ITC Shirinoglu 19	APIS 00019	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126900	HMML	Paper	1777-1777	103 pages	10.5 x 15.5 x 1.5 cm	Prayer book		Liturgy	Log-in required
ITC Shirinoglu 20	APIS 00020	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126901	HMML	Paper	1600-1700	291 pages	11.0 x 16.0 x 5.8 cm	Psalter		Bible	Log-in required
ITC Shirinoglu 21	APIS 00021	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126902	HMML	Paper	1600-1700	312 pages	10.5 x 16.5 x 4.4 cm	Book of sadness		Poetry	Log-in required
ITC Shirinoglu 23	APIS 00023	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126904	HMML	Paper	1672-1672	310 pages	10.5 x 14.5 x 4.0 cm	Homilies		Theology	Log-in required
ITC Shirinoglu 24	APIS 00024	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126905	HMML	Paper	1600-1700	230 pages	10.5 x 15.0 x 5.0 cm	Homilies		Theology	Log-in required
ITC Shirinoglu 25	APIS 00025	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126906	HMML	Paper	1645-1645	283 pages	8.5 x 11.52 x 4.7 cm	On the songs of the Psalms		Exegesis	Log-in required
ITC Shirinoglu 26	APIS 00026	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126907	HMML	Paper	1303-1303	428 pages	7.5 x 10.0 x 5.0 cm	Homily on Psalm 50:17		Theology	Log-in required
ITC Shirinoglu 27	APIS 00027	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126908	HMML	Paper	1600-1700	89 pages	7.5 x 10.0 x 2.4 cm	Prayer book		Liturgy	Log-in required
ITC Shirinoglu 28	APIS 00028	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126909	HMML	Paper	1626-1626	113 pages	7.0 x 10.0 x 2.5 cm	Book of prayers		Liturgy	Log-in required
ITC Shirinoglu 29	APIS 00029	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126910	HMML	Paper	1744-1744	1 pages		Prayer scroll		Magic	Log-in required
ITC Shirinoglu 30	APIS 00030	Armenian Patriarchate of Istanbul, Shirinoglu family	Turkey	Istanbul	https://w3id.org/vhmml/readingRoom/view/126911	HMML	Paper	1818-1818	1 pages		Letter		Miscellaneous	Log-in required
ALQ1	AODA 00001	Armenian Church. Diocese of Aleppo	Syria	Aleppo	https://w3id.org/vhmml/readingRoom/view/130488	HMML	Paper	1632-1632	564 pages	21.0 x 15.0 x 5.0 cm	Gospels		Bible	Log-in required
ALQ2	AODA 00002	Armenian Church. Diocese of Aleppo	Syria	Aleppo	https://w3id.org/vhmml/readingRoom/view/130489	HMML	Paper	1600-1700	558 pages	11.0 x 16.5 x 4.5 cm	Gospels		Bible	Log-in required
ALQ3	AODA 00003	Armenian Church. Diocese of Aleppo	Syria	Aleppo	https://w3id.org/vhmml/readingRoom/view/130490	HMML	Paper	1500-1600	203 pages	18.0 x 23.5 x 3.0 cm	Gospels		Bible	Log-in required
ALQ7	AODA 00007	Armenian Church. Diocese of Aleppo	Syria	Aleppo	https://w3id.org/vhmml/readingRoom/view/130491	HMML	Paper	1338-1338	500 pages	8.5 x 12.5 x 3.0 cm	Liturgical compilation		Liturgy	Log-in required
ALQ8	AODA 00008	Armenian Church. Diocese of Aleppo	Syria	Aleppo	https://w3id.org/vhmml/readingRoom/view/130492	HMML	Paper	1300-1400	524 pages	7.5 x 11.0 x 4.0 cm	Liturgical compilation		Liturgy	Log-in required
ALQ9	AODA 00009	Armenian Church. Diocese of Aleppo	Syria	Aleppo	https://w3id.org/vhmml/readingRoom/view/130493	HMML	Paper	1426-1426	536 pages	13.0 x 18.0 x 6.0 cm	Hymnal		Liturgy	Log-in required
ALQ12	AODA 00012	Armenian Church. Diocese of Aleppo	Syria	Aleppo	https://w3id.org/vhmml/readingRoom/view/130494	HMML	Paper	1605-1605	323 pages	14.0 x 19.0 x 3.0 cm	Mashtotsʻ		Liturgy	Log-in required
ALQ13	AODA 00013	Armenian Church. Diocese of Aleppo	Syria	Aleppo	https://w3id.org/vhmml/readingRoom/view/130495	HMML	Paper	1655-1655	282 pages	8.9 x 11.7 x 3.4 cm	Gospels		Bible	Log-in required
ALQ14	AODA 00014	Armenian Church. Diocese of Aleppo	Syria	Aleppo	https://w3id.org/vhmml/readingRoom/view/130496	HMML	Paper	1661-1661	482 pages	8.5 x 12.0 x 3.5 cm	Gospels		Bible	Log-in required
ALQ15	AODA 00015	Armenian Church. Diocese of Aleppo	Syria	Aleppo	https://w3id.org/vhmml/readingRoom/view/130497	HMML	Paper	1660-1660	504 pages	19.0 x 25.0 x 5.0 cm	Gospels		Bible	Log-in required
